Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,College degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,2208,0,-6337,2035,14727,3,14028,0,0,0,26660,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,715.5,0,308.8,766.6,5728.7,1.7,37969.8,0,50,890.6,46330,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,1277.166667,0,562.2777778,3190.833333,3459.944444,2.166666667,50387.38889,166.6111111,1046.666667,1895.111111,59559.44444,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,0,685,0,-8220,195,7671,3,17922.5,599.5,594,0,17060,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,High school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,431.8,401.8,25,-3733,138.2,420,1.8,10841,260.2,425,0,7206,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,Some college education,Hispanic,Married,Not in poverty,Renter,0,3286.178571,2.535714286,742.4285714,6084.321429,3423.857143,3.678571429,76372.39286,631.8928571,33.57142857,3647.964286,92873.21429,15.89285714
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,1223.7,15,-1582.55,1703.95,3582.7,1.9,35465.55,30,275.85,562.5,40635,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,High school degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,11007,0,-6475.666667,3804.333333,16586.33333,3.666666667,19706.66667,1301.333333,0,1172.666667,44500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,Some college education,Not Hispanic,Separated,In poverty,Owner with mortgage,7887.5,0,0,-6500,0,365,2.5,18200,300,3528,0,350,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,0,66.66666667,-7733.333333,0,2280.666667,2.666666667,15873.66667,799.6666667,2621.333333,0,6933.333333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,Less than a high school degree,Not Hispanic,Married,In poverty,Owner with mortgage,6225,0,0,-2800,0,80,2,14397,0,2352,0,3100,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,240,1,1160,0,0,0,0,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,1960.396226,3.773584906,1204.537736,2672.943396,5487.698113,2.726415094,61017.36792,203.3962264,227.8113208,2037.849057,73987.83019,4.198113208
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,3773,0,0,-11600,0,575,4,23822.5,599.5,5425,0,3000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1419.2,37.14285714,-1355.085714,2470.457143,3106.114286,2.114285714,39760.97143,113.5428571,494.7428571,1212.714286,46048.85714,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,High school degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3853.230769,0,1288.769231,7213.846154,4701.076923,3.153846154,76771.69231,346.4615385,37.38461538,3609.384615,97053.84615,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,College degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4351.487179,14.76923077,12781.71795,9320.076923,4789.153846,3.846153846,114519.0769,320.4102564,30.46153846,6958.512821,152336.1538,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Arkansas,College degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,399.5,0,-5300,382.5,2750,1.5,10015,47,0,0,8200,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,895.9259259,0,-4908.703704,913.8148148,7038.777778,3.148148148,19970.33333,189.2592593,417.5925926,-18.11111111,23285.18519,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Some college education,Hispanic,Never married,In poverty,Owner with mortgage,874.4277457,1736.267823,26.73887814,-5698.169557,1472.697495,3620.398844,2.628131021,22344.5106,176.5414258,779.0460226,-168.371869,21549.03661,30.9017341
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Some college education,Hispanic,Widowed,Not in poverty,Owner with mortgage,1738.362832,2394.424779,120.5309735,-1170.495575,4107.654867,3911.725664,3.026548673,64374.0354,162.3274336,1351.554994,1291.265487,71877.69912,17.20353982
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Not Hispanic,Never married,In poverty,Renter,0,371.5652174,6.52173913,-2602.391304,314.4782609,3607.478261,1.608695652,7066.695652,0,539.1304348,-33.52173913,8178.695652,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Hispanic,Separated,Not in poverty,Renter,0,2863.5,3.461538462,15770.5,8756.884615,6779.307692,2.961538462,107764.3462,83.42307692,265.3846154,6580.269231,148270,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,1057.407942,3341.444043,26.75362319,-4888.938628,4958.581227,3601.68231,3.620938628,64689.80144,391.4476534,1117.664948,958.2382671,70052.38267,45.60288809
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Hispanic,Separated,Not in poverty,Owner with mortgage,1724.830769,2508.046154,31.69230769,3043.507692,5336.369231,3788.953846,2.461538462,65636.12308,298.1538462,739.0769231,2520.307692,80095.84615,29.90769231
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Not Hispanic,Never married,In poverty,Renter,0,387.7727273,136.3636364,-2468.272727,330.6363636,3316.045455,1.909090909,12205.36364,0,807.0909091,5.045454545,12833.18182,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Widowed,Not in poverty,Renter,0,1915.773256,10.89534884,865.6337209,3332.982558,5613.616279,2.918604651,65365.03488,233.755814,325.6744186,1590.046512,78182.7907,11.29651163
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,654.4438312,4022.720779,32.482108,-4852.224675,6145.769805,4024.28539,4.295779221,75135.16623,503.3451299,623.9868299,1238.221104,83966.09091,28.87272727
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Some college education,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,2382.859091,12.72727273,7077.940909,5021.404545,5513.563636,2.990909091,86893.48182,147.9227273,437.6038961,3492.786364,109819.4545,8.836363636
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,913.659082,3675.539035,60.16758675,-3136.375441,5603.017654,3886.395449,3.705374657,69566.93291,341.439388,996.8344411,1297.319733,78677.83837,45.18124755
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Hispanic,Married,Not in poverty,Renter,0,3571.450605,9.727822581,18304.59476,8830.513105,6537.623992,3.413306452,124380.0968,254.4163306,127.5685484,7516.736895,168816.3105,2.449596774
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Some college education,Hispanic,Separated,Not in poverty,Renter,0,3200.19697,10.60606061,-1475.151515,5368.015152,4537.924242,3.575757576,70919,438.1515152,539.9949495,1550.484848,83251.81818,29.45454545
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Hispanic,Widowed,Not in poverty,Renter,0,1590.555556,2.698412698,8798.47619,3198.492063,5595.888889,2.253968254,78478.88889,91.03174603,212,3678.968254,101102.0635,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Some college education,Hispanic,Widowed,Not in poverty,Renter,0,1393.852349,14.22818792,4621.422819,2520.38255,4764.825503,2.120805369,61077.62416,86.75167785,103.9060403,2102.691275,76304.16107,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,2323.234234,31.53636364,4220.459459,4785.126126,5675.045045,3.369369369,82743.28829,235.1711712,693.3926344,2949,101887.6577,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3037.837838,27.56756757,15606.94595,6964.216216,9858,4.081081081,123184.2703,201.7027027,891.1621622,6640.648649,164447.5676,26.27027027
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,1935.5625,818.25,62.5,-3480.0625,571.75,3218.875,1.75,15849.9375,358.4375,272.9166667,-61.875,14287.5,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,320.8827586,2739.703448,27.93771626,7719.313793,6806.317241,3626.8,2.348275862,76110.04828,201.4206897,295.5827586,3735.524138,99922.7931,11.73103448
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Not Hispanic,Married,In poverty,Renter,0,645.8064516,25.80645161,-3267.064516,416.1290323,4670.903226,2.032258065,12277.48387,12.4516129,77.03225806,-62.80645161,14745.80645,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Widowed,Not in poverty,Owner with mortgage,901.6602564,2979.051282,53.19230769,-2098.224359,4533.74359,4823.378205,3.346153846,66752.38462,230.3589744,1011.767399,1145.346154,75952.82051,21.80769231
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Not Hispanic,Separated,Not in poverty,Renter,0,2231.076923,0,-1087.461538,3314.461538,4928.692308,3.230769231,70119,68.84615385,242.3076923,1313,80615.38462,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Hispanic,Widowed,In poverty,Renter,0,454.1344538,44.95798319,-3876.470588,389.5882353,2536.428571,2.25210084,14739.79832,81.89915966,383.9735894,-70.31092437,13732.85714,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Married,Not in poverty,Renter,0,3617.572189,10.08461538,1595.695858,6681.662722,6308.16568,4.115384615,90979.79053,350.787574,332.1942237,2659.739053,111183.174,12.65266272
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2055,0,2675,10328,6274,6,118324,3566,0,4516,143400,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Hispanic,Separated,Not in poverty,Renter,0,3467.277228,31.74257426,1236.465347,5282.623762,4590.405941,3.564356436,72111.9505,411.6237624,747.9042904,2279.90099,87869.50495,4.811881188
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4324.029638,33.45314223,673.884742,7668.308452,6396.778266,4.804610318,97205.07903,431.7003293,703.9468635,2903.037322,118105.1482,30.39956092
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1186.211765,22.42857143,-5421.223529,1079.976471,4096.364706,2.741176471,19063.68235,151.0117647,464.2058824,-123.3411765,19237.05882,40.01176471
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3290.927565,17.85685484,5056.062374,7006.356137,6174.859155,3.557344064,88999.24547,299.1086519,393.8846412,3409.655936,113320.0805,6.845070423
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3502.799031,8.559610706,930.3825666,6346.043584,5715.699758,4.05811138,84877.56659,305.9854722,763.1790779,2449.179177,102830.3971,8.237288136
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1766.152108,47.09939759,-7417.271084,1753.198795,4892.707831,3.710843373,29534.08886,241.0888554,430.1109783,-96.37048193,29756.72289,24.87951807
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1144.211111,21.77777778,-4515.222222,922.9111111,3516.388889,2.366666667,19584.75556,149.5888889,646.3259259,-124.1555556,19742.22222,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Some college education,Hispanic,Never married,Not in poverty,Owner with mortgage,725.4785563,3518.621231,43.69659574,-869.3893843,5778.341826,4068.682803,3.281104034,68902.37155,255.929087,808.3554491,1628.617834,81293.81741,34.45987261
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Some college education,Not Hispanic,Widowed,In poverty,Renter,0,193.7272727,40,-1721.636364,108.5454545,3763.090909,1.181818182,8737.818182,0,284.7272727,-11.36363636,10872.72727,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,High school degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,2154.756374,6.738636364,-8610.01983,1813.504249,6692.535411,3.943342776,28665.10482,299.3484419,479.9272562,-175.1898017,29822.74788,15.14447592
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4481.945785,8.103918228,24865.50326,11878.45558,6209.472325,3.605449901,139366.841,299.7578768,109.643493,10052.26313,196487.5231,4.965370423
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1404.560976,8.292682927,-4798.439024,1088.804878,4506.097561,2.170731707,17263.19512,56.48780488,189.5609756,-358.902439,18885.12195,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,College degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1547.05,24.84,-6884.44,1367.78,5660.27,3.3,23941.25,260.03,346.65,-233.77,24826.84,9.72
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4399.434413,21.85151676,5489.097185,8720.781731,6822.725969,4.105151354,102833.4955,236.4466277,427.3857826,3829.592671,131555.8683,13.41795008
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",California,Less than a high school degree,Hispanic,Never married,In poverty,Renter,0,961.956044,33.18681319,-5168.494505,735,3005.467033,2.763736264,16148.07143,182.543956,365.5054945,-134.2692308,15030.31868,5.340659341
